vehicle_id,brand,timestamp,odometer_reading,engine_temp_c,engine_rpm,oil_pressure_psi,coolant_temp_c,fuel_level_percent,fuel_consumption_lph,engine_load_percent,throttle_pos_percent,air_flow_rate_gps,exhaust_gas_temp_c,vibration_level,engine_hours,brake_fluid_level_psi,brake_pad_wear_mm,brake_temp_c,abs_fault_indicator,brake_pedal_pos_percent,wheel_speed_fl_kph,wheel_speed_fr_kph,wheel_speed_rl_kph,wheel_speed_rr_kph,battery_voltage_v,battery_current_a,battery_temp_c,alternator_output_v,battery_charge_percent,battery_health_percent,vehicle_speed_kph,ambient_temp_c,humidity_percent,gps_latitude,gps_longitude,engine_failure_imminent,brake_issue_imminent,battery_issue_imminent,failure_type,wheel_speed_mean,wheel_speed_std,engine_temp_c_roll_mean,engine_temp_c_roll_std,engine_rpm_roll_mean,engine_rpm_roll_std,oil_pressure_psi_roll_mean,oil_pressure_psi_roll_std,coolant_temp_c_roll_mean,coolant_temp_c_roll_std,exhaust_gas_temp_c_roll_mean,exhaust_gas_temp_c_roll_std,brake_temp_c_roll_mean,brake_temp_c_roll_std,brake_pad_wear_mm_roll_mean,brake_pad_wear_mm_roll_std,brake_fluid_level_psi_roll_mean,brake_fluid_level_psi_roll_std,battery_voltage_v_roll_mean,battery_voltage_v_roll_std,battery_charge_percent_roll_mean,battery_charge_percent_roll_std,battery_health_percent_roll_mean,battery_health_percent_roll_std,alternator_output_v_roll_mean,alternator_output_v_roll_std,thermal_stress,temp_delta_engine_coolant,oil_pressure_per_rpm,brake_stress_event,alternator_deficit,charge_efficiency,engine_anomaly_score,engine_anomaly_flag,brake_anomaly_score,brake_anomaly_flag,battery_anomaly_score,battery_anomaly_flag,total_anomaly_flags,any_failure
VEH0000,BMW,2023-01-01 03:02:00,31730.435926880127,90.56720163052026,2386.236628187002,58.98031005236281,95.20829620681592,30.188082436389973,4.116890103362961,19.40093311965941,0.0,41.17256967282922,600.7309778464019,1.6595080306347996,1094.8587674864386,1095.6850158680563,7.673474232936636,73.38306012975406,0,85.20742530989955,104.5683269635472,-4.626956805293403,81.91686834855363,67.96137493911289,12.464081802729453,29.62149597710844,15.085764527881397,14.111675737660727,54.75939809075537,90.78433042067635,107.3007152062754,26.711431589782933,43.37128217063331,33.14613778120518,80.84680164136684,0,0,0,No Failure,62.45490336148008,47.196771504397944,94.9207938575106,4.6564689157066494,2710.6950441041854,510.0756548891197,49.17311730541568,8.542730100861998,91.24204997578917,2.3913679455363197,355.3671325683151,174.1277036092341,67.27264624840345,22.219044535521956,7.693400520997483,0.020229256260185933,989.5838747177406,69.1773216629482,12.53488551647519,0.36022199055372617,71.6771680551024,18.320011447481843,90.79712601230992,0.014407263113237031,14.12146538610916,0.136685999822943,17.57088221668432,-4.641094576295657,0.02470652023178602,91.42817676637515,-1.6475939349312743,49.7129528990849,0.11364476204002227,0,0.12061106684815504,0,0.16008919646929598,0,0,0
VEH0000,BMW,2023-01-01 03:28:00,31695.58015627349,87.29580633067798,2274.394464912495,52.69629704230081,87.31381981460207,59.81541194953357,2.668406041365552,59.23408595595527,10.51743570273882,53.08105764077797,681.6463553591504,1.4809121382993629,1094.3598368838836,1059.8118810503763,7.683154772928684,222.75031071535287,0,87.5955156113654,79.22387804685572,46.16530826686477,70.73815624781412,47.99614310646929,13.84004518664902,6.867743131764358,21.465158656924903,14.301160748122475,44.35404553560738,90.78758843260113,28.767353607639123,57.18096651490723,90.70657818315895,32.462601676953604,79.20747864026623,0,0,0,No Failure,61.03087141700097,16.493493453687904,93.89651772648767,5.774025686319125,2672.465033912457,539.3654698708524,48.413685359972206,7.871700761185546,90.51630126008759,2.9825453306738363,462.89053342823183,176.96743579430205,91.72252759857156,74.25454078261595,7.688982264778863,0.01939036485057633,1013.7405005834553,68.19172764360374,12.867286475931806,0.6210255350189336,62.75401627732888,18.65406015529553,90.79323239716325,0.013664062376473784,14.192233792815935,0.11363843229594342,51.70887295785804,-0.01801348392409352,0.02315919189173529,25.198911720356215,-0.46111556147345567,40.26796831407572,0.13870728799142862,0,0.1304134306173647,0,0.09922258779208393,0,0,0
VEH0000,BMW,2023-01-01 04:36:00,31525.984991913803,104.4097201643963,1112.41144250999,49.80249058957412,89.57118107714331,86.01153923998888,3.028793156400257,33.04520775128486,15.151404991047103,36.41129453157181,600.4955412418913,1.8075236361768352,1092.1212137631258,1074.4768237105698,7.712760476896217,70.74202178548623,0,68.95029883758494,-10.371691812475518,50.15944314085044,45.164485540410496,74.26236656586688,13.048078935307322,10.778793595730397,24.47598745491485,13.975372497724017,41.63333898487237,90.81116224049931,162.0180582457824,30.93908152643112,87.18078739781826,29.83830132813033,77.26780641326262,0,0,0,No Failure,39.803650858663076,35.781508644516904,94.39553054376549,6.677374192420108,2418.852736588874,893.1086541371263,49.988893439968955,6.987360889994372,90.43877301191381,3.0056082097107986,511.0398129200272,174.6246830104328,94.15216255920484,73.08916441911609,7.687858482781794,0.017312157215709778,1025.6311744868774,73.45195917013699,13.029741011520068,0.5110411252637473,52.64071013364454,10.71827598822192,90.79287385855297,0.013025786860482664,14.127698224074033,0.1290951726073789,34.50240894085992,14.838539087252997,0.044729637839272765,111.7119353313194,-0.9272935624166951,37.8077190116895,0.12155997100846094,0,0.11034630357852082,0,0.08052063122525921,0,0,0
VEH0000,BMW,2023-01-01 05:00:00,31610.05541963684,92.03918355275978,2167.13471250529,45.856352022438514,91.12263301592344,11.59206169416036,0.0,6.888612649888785,45.04387864503853,77.61488502734757,539.1944893601911,1.516493284345697,1093.6329544447103,915.537890284593,7.695022047153391,105.72629371686,0,28.33858470225964,36.92063443520849,73.51002630588155,78.78115397238508,46.52047522279321,11.695539248436882,-11.409847394302265,21.38460841149164,14.206415754148011,50.00256115942807,90.79677447901906,26.569130968241566,22.980703950153817,34.45075543794809,33.01616111571828,78.52795450283259,0,0,0,No Failure,58.93307248406708,20.371989929931118,94.33458290218447,6.70212660075977,2305.1801539413354,878.7865170180465,49.41013788846224,7.231207057752674,90.4266826447086,3.0019850243669923,533.9497859137399,167.8387191306776,107.30868781692689,66.51697641456799,7.687292673475217,0.01694628890647212,1024.2162507234177,75.95794393311506,12.763441366343145,0.7858373968636054,48.86120787624645,5.716107531845809,90.79193961101018,0.012410262772653021,14.160139625960436,0.12311172563754037,6.340222841069768,0.9165505368363398,0.021150139683641375,7.5293156840894335,-2.5108765057111295,45.400712689659485,0.13488726803247253,0,0.16558701682168986,0,0.05909506315446256,0,0,0
VEH0000,BMW,2023-01-01 05:45:00,31941.971131255792,102.72390999710154,1865.366451471488,36.19454331421868,87.19620705097498,68.50254393395059,6.7484153995346,43.65490715737698,4.779997019985856,61.64449689395002,333.60489040090147,0.9221076811992108,1097.4724604187616,932.1408648638708,7.6095287000991805,17.963318161753833,0,45.34883400742813,58.49451519124267,85.8386206820617,104.98317994581636,144.42432954722665,13.047568334514027,42.68270697521507,27.331397929898493,14.768135113442732,59.62195410548912,90.75371414521034,84.08633441435124,27.437736899996967,50.056891028676894,28.842536618228632,80.33271816784712,0,0,0,No Failure,98.43516134158685,36.11005488494878,95.40716433509117,7.6671937622224755,1961.1087399172532,512.5383050744996,48.70599860417899,8.4756010280554,90.08242743309195,3.3020216313559394,551.1344508417072,131.71120140571097,98.11300090184139,76.44791255611896,7.6747880460028215,0.03931230965776265,1015.5304951554932,84.87138717877295,12.81906270152734,0.796144597846759,50.074259575230464,7.366887461598754,90.78671394360124,0.021179979936840898,14.272551970219592,0.30207280338164205,44.84402753766217,15.527702946126567,0.019393052894667084,38.13217221649506,-1.7205667789287045,54.10913779668409,0.14913817070981078,0,0.11891044474906215,0,0.07542159025819561,0,0,0
VEH0000,BMW,2023-01-01 05:57:00,31804.681026876347,94.16853402293124,700.0,35.09098297382633,92.2343739439135,50.0564369716045,3.798702238787016,35.83257886908641,20.89838202538511,2.599757959400052,346.66893131468345,1.0250425158086611,1095.6740289675602,1114.1177590203663,7.654911933470422,51.368792229626536,0,58.97158513242373,57.79120867768841,86.20034777932072,54.609309548484674,35.60314794396965,13.197138645963776,-11.1502736026436,25.949706767215147,14.56510811252115,68.52092343253008,90.77038147454128,110.8809605610311,25.93447236444538,57.70441978751456,28.31244750232131,84.12134936854662,0,0,0,No Failure,58.55100348736586,20.874262885798405,96.12743081357337,7.25703947588635,1623.8614142798529,687.7072044005458,43.92813318847169,7.953150890912708,89.48764298051145,2.247269887586464,500.3220415353636,154.78064380753042,93.7101473218159,78.82521616259125,7.671075586109579,0.04033067292658399,1019.2170437859552,89.49770618327925,12.965674070174206,0.781799270415674,52.8265646435854,11.152769746743763,90.78392415437422,0.022452839157363933,14.363238445191678,0.3096690429527552,33.74301422362931,1.9341600790177438,0.050058463586057526,65.38826005289764,-1.3679694665573745,62.1967035895859,0.14290989687243194,0,0.1662767706167269,0,0.10982280750134271,0,0,0
VEH0000,BMW,2023-01-01 06:14:00,31659.400596345044,98.32351936604655,2115.016178085147,42.54665783973171,85.574039128765,0.1660094655361654,1.9397391061362568,55.18685811995908,5.685423172616094,47.868987379935845,519.5075074111728,1.8683095411236743,1093.8557794281444,970.899953079858,7.692522717429396,135.02711117837543,0,90.59251965613214,21.41055916863965,90.38327900779174,34.29300625064333,52.80598084903532,13.308154798174224,3.012168853333597,22.598457951178407,14.233046362354232,99.15582253120635,90.79327745465464,47.06301456023848,18.429185646599244,41.21304622913748,31.16742445458944,82.42114327423602,0,0,0,No Failure,49.72320631902751,30.013564004025383,98.33297342064708,5.318872314307574,1591.985756914383,652.825447634832,41.89820534795787,6.273658780122207,89.13968684334404,2.7471034006481125,467.894271945768,120.47817738528384,76.1655074144204,45.744711712419836,7.672949175009721,0.04123946448988309,1001.4346581918514,88.2395771507375,12.859295992479247,0.659739933524104,63.7869200427052,22.2008259762058,90.78506195878492,0.022825995278037827,14.349615568038029,0.3145425601979487,54.261661131090605,12.74948023728156,0.02010696245159788,42.635570716252374,-0.9248915641800082,90.02682106320316,0.14822526644814993,0,0.17159256835772574,0,0.10434937891604357,0,0,0
VEH0000,BMW,2023-01-01 06:14:00,31892.98735666434,91.69818304394828,1828.269763648136,53.94595684906669,87.9788991907977,72.39844820424395,7.518459879578274,27.666733963117387,45.08285019607074,80.38364104055675,289.55527796487434,1.121867196150608,1097.1781898206157,1037.466619629966,7.612595828843143,157.87858781947068,0,6.767873302547056,91.41658765625978,90.663401166885,20.655676145414965,-25.342868780041982,13.605964882697885,59.03791838521003,21.7607007490105,14.258407214475598,98.98380670901524,90.75737508505476,97.9748822850799,26.91688677111842,61.7139826952362,29.78842807212196,82.0374060336926,0,0,0,No Failure,44.34819904712944,57.092649059791675,95.79066599655748,4.688778304254555,1735.157421142012,597.5098831675595,42.72689859985638,7.692075572960532,88.82123046607492,2.7767101376806935,405.70621929036463,115.04878920933704,93.59282062121729,58.09339825549366,7.652916245399107,0.041393746560729285,994.0326173757309,81.90556324688848,12.970873181957359,0.741730275370348,75.25701358753378,22.703144847039425,90.77430452769602,0.019942610755306824,14.406222511388345,0.24899168992543888,25.369892351781587,3.7192838531505714,0.029490432696750852,6.630815901373827,-0.6524423317777135,89.83510472836657,0.1808785808409104,0,0.10919266634420705,0,0.0530956201833237,0,0,0
VEH0000,BMW,2023-01-01 07:12:00,31790.226646905023,89.84171561516436,2028.014468983916,34.19050719176292,91.22811604623575,24.604314153000807,2.1824220379494625,38.504223178359865,39.55823442355626,56.70670801452548,568.9215017445497,1.5572118269390374,1095.2475937987742,1094.5051340800962,7.663402614234386,73.20978591024299,0,17.010469176577736,96.20594214157546,79.70249977859939,44.37321939050296,121.05588618381272,13.27756558917948,-10.792302956527775,24.100154092416386,14.345334282591974,71.52696775378132,90.77487153133788,64.61050691489794,24.56126169108463,58.22724596228736,33.25714027458725,82.89885022561195,0,0,0,No Failure,85.33438687362263,32.164947902664345,95.3511724090384,5.203104481763648,1707.3333724377376,575.1874093974228,40.393729633721264,8.254244649056714,88.8423270721374,2.7988790577834486,411.65162176723635,124.08491721543191,87.08951905989389,58.215448899248635,7.646592358815306,0.035323068594369615,1029.8260661348313,78.04091030447599,13.287278450105878,0.20474211077724888,79.56189490640443,18.33846369255917,90.76992393815979,0.01573456269011136,14.434006217077137,0.2279870672131201,34.59285468773027,-1.3864004310713938,0.01685079515913198,10.99055036358934,-1.0677686934124946,64.92851308875646,0.16979054304491625,0,0.15722276173338795,0,0.11357942187846592,0,0,0
VEH0000,BMW,2023-01-01 07:17:00,31876.219200121766,93.86365470111744,2257.202383232962,45.78418612559296,92.74952186984162,15.117560651259476,7.944906008943761,29.902355997347644,28.623624512757065,53.2067007972612,517.9873186985408,1.341028261316224,1096.2767107540865,1007.1300049239176,7.636732462936385,150.3694750471107,0,4.535352518596369,4.458682660518662,99.91173322023468,89.69086034836558,49.65281239421737,13.370895793928034,20.04762487592856,24.566531735376486,13.958140369572392,43.98674759671865,90.7665472070238,73.85119572703292,34.522912996760915,65.37559524810882,28.346150489033207,84.33544673566071,0,0,0,No Failure,60.92852215583407,43.44708370131826,93.57912134984159,3.1797723817724752,1785.700558790032,626.5055105897769,42.311658195996124,8.148033880956204,89.95299003591072,3.0709727647783387,448.5281074267642,122.47946655802441,113.57075043696527,48.15546974401831,7.652033111382747,0.029859548332599028,1044.8238941468408,59.60195707012776,13.35194394198868,0.1551613024973393,76.43485360465033,23.26099166448359,90.77249055052248,0.013285455231145504,14.27200726830307,0.2188037360747961,28.067444180849275,1.1141328312758247,0.0202746159801877,3.349412065419522,-0.587244575644359,39.925252022210046,0.18523750745078527,0,0.1321310479131388,0,0.055683272206622614,0,0,0
